,name,degree_all,degree_in,degree_out,clustering_coefficient,clustering_coefficient_weighted,degree_centrality_all,degree_centrality_in,degree_centrality_out,betweenness_centrality,closeness_centrality,eigenvector_centrality,page_rank,assortative_coefficient,average_path_length,community_random_walk,module,connectivity,participation,role,cluster
AT5G49450,BZIP1,63,32,31,0.11418330773169501,0.135065131886182,0.0453890489913545,0.0230547550432277,0.0223342939481268,6663,1.22013155906835e-06,0.18952423161308396,0.0009668381671737849,-0.174565791116289,3.13875670569784,1,2,0.6806102837027541,0.6451612903225811,Connector,Elongation_Pericycle
AT4G17490,ERF6,98,11,87,0.0578581948243215,0.0673234587492046,0.0706051873198847,0.007925072046109509,0.0626801152737752,7564,1.2201591429658899e-06,0.20412581486782,0.000535692369234958,-0.174565791116289,3.13875670569784,1,3,1.3707125028960703,0.5413516068052929,Peripheral,Elongation_Pericycle
AT1G19700,BLH10,90,0,90,0.0,0.0,0.0648414985590778,0.0,0.0648414985590778,0,1.2221780260683901e-06,0.218131727546178,0.00048874067479836,-0.174565791116289,3.13875670569784,1,3,1.05803007517972,0.572592592592593,Peripheral,Elongation_Pericycle
AT1G71130,ERF070,7,0,7,0.0,0.0,0.00504322766570605,0.0,0.00504322766570605,0,5.213195503654129e-07,0.0108792556315452,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,-0.43491670147589795,0.5714285714285711,Peripheral,Elongation_Pericycle
AT4G14410,BHLH104,47,0,47,0.0462534690101758,0.0414262363379749,0.0338616714697406,0.0,0.0338616714697406,0,1.22638629899879e-06,0.0650475183533405,0.00048874067479836,-0.174565791116289,3.13875670569784,1,3,0.0306449555403073,0.592123132639203,Peripheral,Elongation_Pericycle
AT5G47370,HAT2,73,3,70,0.0627853881278539,0.061198651163152,0.0525936599423631,0.00216138328530259,0.0504322766570605,1262,1.22016084176708e-06,0.148364855097474,0.000512120631085808,-0.174565791116289,3.13875670569784,1,3,0.119982792030692,0.649871057329895,Connector,Elongation_Pericycle
AT3G46590,TRP2,27,0,27,0.0341880341880342,0.0287456490600344,0.0194524495677233,0.0,0.0194524495677233,0,1.22219211004004e-06,0.0579666500782977,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,0.314211110929908,0.31275720164609006,Peripheral,Elongation_Pericycle
AT1G27730,ZAT10,87,4,83,0.0251269713980219,0.0241374002029648,0.0626801152737752,0.00288184438040346,0.0597982708933718,2661,1.22015788711735e-06,0.13285145848946497,0.000757154047284853,-0.174565791116289,3.13875670569784,1,2,1.4744751580439197,0.630865051903114,Connector,Elongation_Pericycle
AT2G44940,ERF034,36,0,36,0.0349206349206349,0.0291400770896122,0.0259365994236311,0.0,0.0259365994236311,0,1.22221957578286e-06,0.073404283104683,0.00048874067479836,-0.174565791116289,3.13875670569784,1,4,1.73205080756888,0.680555555555556,Connector,Elongation_Pericycle
AT1G53910,RAP2-12,98,22,76,0.087523669261519,0.0917799001389458,0.0706051873198847,0.015850144092219,0.0547550432276657,9466,1.22015259839197e-06,0.15103130765701198,0.00112372301203432,-0.174565791116289,3.13875670569784,1,3,1.32604358465088,0.591211995002083,Peripheral,Elongation_Pericycle
AT1G76890,GT-2,73,0,73,0.0228310502283105,0.0165915914780887,0.0525936599423631,0.0,0.0525936599423631,0,1.22222213594391e-06,0.18138478063211103,0.00048874067479836,-0.174565791116289,3.13875670569784,1,3,0.29865846501146004,0.62901107149559,Connector,Elongation_Pericycle
AT1G51070,bHLH115,37,14,23,0.11711711711711699,0.15004591449585597,0.026657060518732,0.0100864553314121,0.0165706051873199,4121,1.22014774260638e-06,0.0570312139763482,0.000577907524290934,-0.174565791116289,3.13875670569784,1,3,-0.148030717440461,0.5028571428571429,Peripheral,Elongation_Pericycle
AT4G16150,AT4G16150,13,0,13,0.0,0.0,0.00936599423631124,0.0,0.00936599423631124,0,5.23594340052878e-07,0.0317322021752966,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,-0.296454177024835,0.142011834319527,Peripheral,Elongation_Pericycle
AT1G13260,RAV1,127,4,123,0.0288713910761155,0.0307380521326434,0.0914985590778098,0.00288184438040346,0.0886167146974063,8698,1.22015725096974e-06,0.22138768414687,0.0005207009742632191,-0.174565791116289,3.13875670569784,1,1,2.0169012270205102,0.661907594685703,Connector,Elongation_Pericycle
AT3G07340,BHLH62,85,0,85,0.0212885154061625,0.0169590519983909,0.0612391930835735,0.0,0.0612391930835735,0,1.22222290124911e-06,0.159398321114572,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,1.4632649205858401,0.664913494809688,Connector,Elongation_Pericycle
AT5G22220,E2FB,85,0,85,0.00224089635854342,0.00170663320338835,0.0612391930835735,0.0,0.0612391930835735,0,5.64216586300246e-07,0.25116187255322403,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,2.6347392051579304,0.452871972318339,Connector Hub,Elongation_Pericycle
AT4G13620,ERF062,59,1,58,0.0233781414377557,0.0172145680312923,0.042507204610951005,0.000720461095100865,0.0417867435158501,60,5.41309457637055e-07,0.117309408466895,0.000489662198723636,-0.174565791116289,3.13875670569784,1,3,0.29865846501146004,0.59752944556162,Peripheral,Elongation_Pericycle
AT3G20770,EIN3,91,2,89,0.00903540903540903,0.008568762725890841,0.0655619596541787,0.00144092219020173,0.0641210374639769,116,5.668818213282951e-07,0.24180471790652902,0.000501022292875063,-0.174565791116289,3.13875670569784,1,2,1.96300738840771,0.5880932254558628,Peripheral,Elongation_Pericycle
AT5G25810,TINY,13,0,13,0.0,0.0,0.00936599423631124,0.0,0.00936599423631124,0,5.235943361667921e-07,0.0332142218526492,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,-0.3575207058203089,0.27218934911242604,Peripheral,Elongation_Pericycle
AT5G05790,AT5G05790,66,2,64,0.0438228438228438,0.0448309286066455,0.0475504322766571,0.00144092219020173,0.0461095100864553,3453,1.22016053011655e-06,0.10216670983907301,0.000492322586706596,-0.174565791116289,3.13875670569784,1,1,1.54235582150508,0.6471005917159761,Connector,Elongation_Pericycle
AT1G78080,RAP2-4,58,10,48,0.102238354506957,0.118781611123655,0.0417867435158501,0.00720461095100865,0.0345821325648415,2467,1.22015421782389e-06,0.10098172091463499,0.000541989777175372,-0.174565791116289,3.13875670569784,1,3,0.74534764746338,0.367626886145405,Peripheral,Elongation_Pericycle
AT5G13910,LEP,112,17,95,0.0725546975546976,0.0830084287803465,0.0806916426512968,0.0122478386167147,0.0684438040345821,13082,1.22016035789011e-06,0.17685299582832803,0.000648903277607055,-0.174565791116289,3.13875670569784,1,3,1.7727327671027902,0.5440362811791389,Peripheral,Elongation_Pericycle
AT2G44840,ERF13,115,12,103,0.0479023646071701,0.0564020537169387,0.0828530259365994,0.008645533141210379,0.074207492795389,5703,1.22015617644883e-06,0.20773129592938502,0.0005837943972499231,-0.174565791116289,3.13875670569784,1,3,2.17475303130952,0.478223593964335,Peripheral,Elongation_Pericycle
AT5G62000,ARF2,41,0,41,0.0,0.0,0.0295389048991354,0.0,0.0295389048991354,0,5.348750643759579e-07,0.0969591616253984,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,0.619543754907279,0.5032718619869121,Peripheral,Elongation_Pericycle
AT5G03720,HSFA3,61,0,61,0.0158469945355191,0.0141629437518081,0.0439481268011527,0.0,0.0439481268011527,0,1.22429458769466e-06,0.14833171514191598,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,1.4744751580439197,0.49395323837678096,Peripheral,Elongation_Pericycle
AT5G13180,NAC083,108,11,97,0.0482866043613707,0.0573151371142633,0.0778097982708934,0.007925072046109509,0.0698847262247839,6454,1.2201617650685498e-06,0.191797671157502,0.000539809081803657,-0.174565791116289,3.13875670569784,1,3,1.05803007517972,0.631872356785852,Connector,Elongation_Pericycle
AT1G77080,MAF1,30,0,30,0.0,0.0,0.0216138328530259,0.0,0.0216138328530259,0,1.22219476798292e-06,0.0465323219034692,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,0.276901406797253,0.584444444444444,Peripheral,Elongation_Pericycle
AT2G01060,PHL7,45,0,45,0.0020202020202020198,0.00209803768042063,0.0324207492795389,0.0,0.0324207492795389,0,5.49573107681158e-07,0.0538747562755172,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,0.8305377132319259,0.559012345679012,Peripheral,Elongation_Pericycle
AT3G24050,GATA1,54,0,54,0.0153738644304682,0.0127226415609522,0.0389048991354467,0.0,0.0389048991354467,0,1.2222110290302099e-06,0.12709743836441,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,1.16914251406655,0.493827160493827,Peripheral,Elongation_Pericycle
AT4G01280,RVE5,48,0,48,0.0124113475177305,0.0136216223474145,0.0345821325648415,0.0,0.0345821325648415,0,1.22218539527603e-06,0.0858956456932423,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,0.8638098700891759,0.514756944444444,Peripheral,Elongation_Pericycle
AT4G24060,DOF4.6,133,0,133,0.018796992481203,0.0151186303128654,0.095821325648415,0.0,0.095821325648415,0,1.2305858660872e-06,0.268608481632284,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,3.51962834448605,0.622307648821302,Connector Hub,Elongation_Pericycle
AT3G12130,AT3G12130,96,0,96,0.00679824561403509,0.006129002196488429,0.069164265129683,0.0,0.069164265129683,0,1.22428337348212e-06,0.11301912046019999,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,4.07326465092072,0.5227864583333339,Connector Hub,Elongation_Pericycle
AT5G67580,TRB2,66,0,66,0.00466200466200466,0.0046211485132284895,0.0475504322766571,0.0,0.0475504322766571,0,1.22427996319422e-06,0.127488433478512,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,1.6576747444303401,0.48347107438016496,Peripheral,Elongation_Pericycle
AT1G62990,KNAT7,42,0,42,0.0,0.0,0.0302593659942363,0.0,0.0302593659942363,0,5.3487508777137e-07,0.0717358550595219,0.00048874067479836,-0.174565791116289,3.13875670569784,1,3,0.29865846501146004,0.395691609977324,Peripheral,Elongation_Pericycle
AT1G34190,NAC017,18,0,18,0.0130718954248366,0.0189089105640443,0.0129682997118156,0.0,0.0129682997118156,0,1.22220147303725e-06,0.0307467234349136,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,-0.296454177024835,0.475308641975309,Peripheral,Elongation_Pericycle
AT5G16600,MYB43,31,2,29,0.0860215053763441,0.0776474980003278,0.0223342939481268,0.00144092219020173,0.0208933717579251,386,1.22014803425815e-06,0.05131099177924201,0.000500285759059616,-0.174565791116289,3.13875670569784,1,1,0.11871960495877498,0.665972944849116,Connector,Elongation_Pericycle
AT5G65210,TGA1,44,0,44,0.0042283298097251605,0.003046079368205,0.031700288184438,0.0,0.031700288184438,0,1.22221050174354e-06,0.0734453497697974,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,0.355992307716492,0.6497933884297521,Connector,Elongation_Pericycle
AT1G72050,TFIIIA,50,0,50,0.0,0.0,0.0360230547550432,0.0,0.0360230547550432,0,5.404966976071e-07,0.125529602015743,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,1.16914251406655,0.4424,Peripheral,Elongation_Pericycle
AT5G51780,AT5G51780,16,12,4,0.141666666666667,0.231076029508946,0.0115273775216138,0.008645533141210379,0.00288184438040346,2823,1.2201288676959699e-06,0.0251350108216079,0.000628480093292301,-0.174565791116289,3.13875670569784,1,1,-0.11855309779894199,0.586666666666667,Peripheral,Elongation_Pericycle
AT3G57390,AGL18,94,2,92,0.0242507435369481,0.0286520023171393,0.0677233429394813,0.00144092219020173,0.0662824207492795,2656,1.2201538191781601e-06,0.14861228517896,0.000492688698938518,-0.174565791116289,3.13875670569784,1,1,3.36144654264757,0.559602266157937,Connector Hub,Elongation_Pericycle
AT1G75390,BZIP44,80,2,78,0.0468354430379747,0.0448532470080729,0.0576368876080692,0.00144092219020173,0.0561959654178674,1674,1.22015842551679e-06,0.161355222968595,0.000495215057013751,-0.174565791116289,3.13875670569784,1,3,1.14736791167011,0.520108956897933,Peripheral,Elongation_Pericycle
AT3G16870,GATA17,15,0,15,0.0,0.0,0.010806916426513,0.0,0.010806916426513,0,5.24357057851677e-07,0.0279401275367016,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,-0.3575207058203089,0.41777777777777797,Peripheral,Elongation_Pericycle
AT4G01120,GBF2,2,0,2,0.0,0.0,0.00144092219020173,0.0,0.00144092219020173,0,5.19438932181085e-07,0.00323949518834229,0.00048874067479836,-0.174565791116289,3.13875670569784,1,3,-1.0860780005895,0.5,Peripheral,Elongation_Pericycle
AT1G69010,BIM2,24,0,24,0.0,0.0,0.0172910662824208,0.0,0.0172910662824208,0,5.27816839227909e-07,0.0337692600177428,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,0.0396287040395361,0.569444444444445,Peripheral,Elongation_Pericycle
AT3G62420,BZIP53,132,39,93,0.0977330557483229,0.109766833649161,0.0951008645533141,0.0280979827089337,0.0670028818443804,14311,1.22015167234415e-06,0.22595122943965196,0.000812954513900197,-0.174565791116289,3.13875670569784,1,3,2.6214422137614397,0.519881656804734,Connector Hub,Elongation_Pericycle
AT2G47460,MYB12,52,0,52,0.0,0.0,0.037463976945245,0.0,0.037463976945245,0,5.38878514146247e-07,0.10720219429507699,0.00048874067479836,-0.174565791116289,3.13875670569784,1,3,0.43266521974703603,0.49334319526627207,Peripheral,Elongation_Pericycle
AT4G06746,RAP2-9,47,10,37,0.0767807585568918,0.0803486252479104,0.0338616714697406,0.00720461095100865,0.026657060518732,1389,1.22014253371801e-06,0.0973258896957332,0.000577331107095501,-0.174565791116289,3.13875670569784,1,3,-0.10336179919526899,0.62476370510397,Connector,Elongation_Pericycle
AT2G35940,BLH1,44,0,44,0.0,0.0,0.031700288184438,0.0,0.031700288184438,0,5.35671061680191e-07,0.0790811859716735,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,0.43634416852085606,0.5981404958677691,Peripheral,Elongation_Pericycle
AT5G05410,DREB2A,78,16,62,0.0699300699300699,0.0963751524173475,0.0561959654178674,0.0115273775216138,0.0446685878962536,3604,1.22015103794612e-06,0.116053226122407,0.000677715514629762,-0.174565791116289,3.13875670569784,1,3,1.23670574816049,0.43497841996622294,Peripheral,Elongation_Pericycle
AT5G60690,REV,19,0,19,0.0292397660818713,0.0219658449501851,0.0136887608069164,0.0,0.0136887608069164,0,1.22219671740734e-06,0.0334516145671306,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,-0.11855309779894199,0.620498614958449,Connector,Elongation_Pericycle
AT3G01220,ATHB-20,60,2,58,0.0435028248587571,0.0529388909162451,0.0432276657060519,0.00144092219020173,0.0417867435158501,1308,1.22014865116609e-06,0.11736531778554801,0.000493426385786561,-0.174565791116289,3.13875670569784,1,3,-0.10336179919526899,0.653388822829964,Connector,Elongation_Pericycle
AT1G73730,EIL3,18,0,18,0.0457516339869281,0.0427451958731071,0.0129682997118156,0.0,0.0129682997118156,0,1.22220729386544e-06,0.04030788675388101,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,-0.540720292206732,0.623456790123457,Connector,Elongation_Pericycle
AT3G10500,NAC053,30,1,29,0.0206896551724138,0.0163556677548256,0.0216138328530259,0.000720461095100865,0.0208933717579251,334,1.22014431822589e-06,0.0544219657438069,0.000497511914333091,-0.174565791116289,3.13875670569784,1,2,0.131011524543485,0.48989298454221203,Peripheral,Elongation_Pericycle
AT5G07310,ERF115,57,1,56,0.0557644110275689,0.0541894223482257,0.0410662824207493,0.000720461095100865,0.0403458213256484,107,1.2411967490963301e-06,0.105990591174284,0.000495138043439449,-0.174565791116289,3.13875670569784,1,1,0.909628614151165,0.65625,Connector,Elongation_Pericycle
AT1G33240,AT-GTL1,93,2,91,0.0287517531556802,0.0278925351050667,0.0670028818443804,0.00144092219020173,0.0655619596541787,1942,1.22015916038151e-06,0.171882212562714,0.0005016334273476099,-0.174565791116289,3.13875670569784,1,3,0.6560098109729959,0.63229078613694,Connector,Elongation_Pericycle
AT1G49480,REM19,73,0,73,0.00380517503805175,0.0024477208722205397,0.0525936599423631,0.0,0.0525936599423631,0,1.22219502858587e-06,0.21284152318624303,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,1.84087433081676,0.515293676111841,Peripheral,Elongation_Pericycle
AT3G61890,ATHB-12,48,0,48,0.0124113475177305,0.011181631124133002,0.0345821325648415,0.0,0.0345821325648415,0,1.22221166684091e-06,0.111023861821104,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,0.276901406797253,0.658854166666667,Connector,Elongation_Pericycle
AT1G47870,E2FC,17,0,17,0.0,0.0,0.0122478386167147,0.0,0.0122478386167147,0,5.25121949404801e-07,0.0194167366959275,0.00048874067479836,-0.174565791116289,3.13875670569784,1,1,-0.0394621968797029,0.602076124567474,Peripheral,Elongation_Pericycle
AT4G17460,HAT1,35,1,34,0.0302521008403361,0.0367511972711297,0.0252161383285303,0.000720461095100865,0.0244956772334294,28,1.22014024921153e-06,0.0678951797369401,0.000492762410379881,-0.174565791116289,3.13875670569784,1,2,-0.11325459063841199,0.6487889273356401,Connector,Elongation_Pericycle
AT4G17980,anac071,68,4,64,0.0904302019315189,0.0950344488264172,0.0489913544668588,0.00288184438040346,0.0461095100864553,972,1.22015678271339e-06,0.15675071181605402,0.000503756689228593,-0.174565791116289,3.13875670569784,1,1,1.3841740196666001,0.6375584762753399,Connector,Elongation_Pericycle
AT5G24590,NAC091,1,0,1,0.0,0.0,0.000720461095100865,0.0,0.000720461095100865,0,5.19064433416403e-07,0.007655851736398641,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,-0.968185993775052,0.0,Ultra peripheral,Elongation_Pericycle
AT5G37260,RVE2,56,4,52,0.0590909090909091,0.0500187156935034,0.0403458213256484,0.00288184438040346,0.037463976945245,776,1.22013534945849e-06,0.109955192925616,0.000499200272249567,-0.174565791116289,3.13875670569784,1,2,0.5584772261118051,0.625,Connector,Elongation_Pericycle
AT5G66730,ENY,41,0,41,0.0121951219512195,0.0138316681988857,0.0295389048991354,0.0,0.0295389048991354,0,1.22218884767125e-06,0.0757576065433531,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,0.314211110929908,0.6044021415823909,Peripheral,Elongation_Pericycle
AT3G57800,BHLH60,52,0,52,0.0052790346907994,0.00376230357744493,0.037463976945245,0.0,0.037463976945245,0,5.533750634624761e-07,0.10528083985829,0.00048874067479836,-0.174565791116289,3.13875670569784,1,2,1.10807598527107,0.484467455621302,Peripheral,Elongation_Pericycle
